,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
382,0022300061,555,6,2,4,9:33 PM,6:33,Braun S.FOUL (P1.T3) (S.Twardoski),,,,,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
383,0022300061,557,3,11,4,9:34 PM,6:33,,,MISS Reaves Free Throw 1 of 2,,,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
384,0022300061,558,4,1,4,9:34 PM,6:33,,,Lakers Rebound,,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
385,0022300061,559,8,0,4,9:34 PM,6:33,SUB: Murray FOR Jackson,,,,,4,202704,Reggie Jackson,1610612743.0,Denver,Nuggets,DEN,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
386,0022300061,565,3,12,4,9:34 PM,6:33,,,Reaves Free Throw 2 of 2 (9 PTS),91 - 101,10,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
387,0022300061,566,1,98,4,9:34 PM,6:16,Braun 3' Cutting Layup Shot (5 PTS) (Jokic 8 AST),,,91 - 103,12,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
388,0022300061,568,6,1,4,9:35 PM,6:04,Murray P.FOUL (P3.T4) (K.Cutler),,,,,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
389,0022300061,570,8,0,4,9:35 PM,6:04,SUB: Gordon FOR Braun,,,,,4,1631128,Christian Braun,1610612743.0,Denver,Nuggets,DEN,4,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0
390,0022300061,571,8,0,4,9:35 PM,6:04,,,SUB: James FOR Wood,,,5,1626174,Christian Wood,1610612747.0,Los Angeles,Lakers,LAL,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0
391,0022300061,574,2,1,4,9:35 PM,5:58,,,MISS Reaves 29' 3PT Jump Shot,,,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
392,0022300061,575,4,0,4,9:35 PM,5:55,Caldwell-Pope REBOUND (Off:1 Def:1),,,,,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
393,0022300061,576,2,41,4,9:35 PM,5:52,MISS Murray 3' Running Layup,,,,,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
394,0022300061,577,4,0,4,9:35 PM,5:52,,,James REBOUND (Off:1 Def:7),,,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
395,0022300061,578,1,1,4,9:35 PM,5:45,,,Prince 25' 3PT Jump Shot (18 PTS) (James 5 AST),94 - 103,9,5,1627752,Taurean Prince,1610612747.0,Los Angeles,Lakers,LAL,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
396,0022300061,580,5,45,4,9:36 PM,5:28,Jokic Out of Bounds - Bad Pass Turnover Turnover (P2.T12),,,,,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1,0,,,,,,1
397,0022300061,581,1,98,4,9:36 PM,5:17,,,James 3' Cutting Layup Shot (19 PTS) (Reaves 4 AST),96 - 103,7,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
398,0022300061,584,9,1,4,9:36 PM,5:15,NUGGETS Timeout: Regular (Full 5 Short 0),,,,,2,1610612743,,,,,,0,0,,,,,,0,0,,,,,,0
399,0022300061,585,1,1,4,9:40 PM,5:02,Murray 26' 3PT Jump Shot (21 PTS) (Jokic 9 AST),,,96 - 106,10,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
400,0022300061,587,2,1,4,9:40 PM,4:45,,,MISS James 26' 3PT Jump Shot,,,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
401,0022300061,588,4,0,4,9:40 PM,4:42,NUGGETS Rebound,,,,,2,1610612743,,,,,,0,0,,,,,,0,0,,,,,,1
402,0022300061,590,1,79,4,9:41 PM,4:31,Caldwell-Pope 20' Pullup Jump Shot (20 PTS) (Jokic 10 AST),,,96 - 108,12,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
403,0022300061,592,5,2,4,9:41 PM,4:14,Jokic STEAL (1 STL),,Russell Lost Ball Turnover (P2.T10),,,5,1626156,D'Angelo Russell,1610612747.0,Los Angeles,Lakers,LAL,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
404,0022300061,594,1,7,4,9:41 PM,3:54,Gordon Dunk (15 PTS) (Murray 6 AST),,,96 - 110,14,4,203932,Aaron Gordon,1610612743.0,Denver,Nuggets,DEN,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
405,0022300061,596,1,1,4,9:41 PM,3:40,,,Reaves 28' 3PT Jump Shot (12 PTS) (Davis 4 AST),99 - 110,11,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,5,203076,Anthony Davis,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,1
406,0022300061,598,1,1,4,9:42 PM,3:19,Porter Jr. 24' 3PT Jump Shot (10 PTS) (Jokic 11 AST),,,99 - 113,14,4,1629008,Michael Porter Jr.,1610612743.0,Denver,Nuggets,DEN,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1
407,0022300061,600,9,1,4,9:42 PM,3:17,,,Lakers Timeout: Regular (Reg.5 Short 0),,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
408,0022300061,601,1,75,4,9:44 PM,2:59,,,James 3' Driving Finger Roll Layup (21 PTS),101 - 113,12,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
409,0022300061,602,6,2,4,9:44 PM,2:59,Caldwell-Pope S.FOUL (P4.PN) (S.Twardoski),,,,,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
410,0022300061,604,3,10,4,9:44 PM,2:59,,,MISS James Free Throw 1 of 1,,,5,2544,LeBron James,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
411,0022300061,605,4,0,4,9:44 PM,2:57,Porter Jr. REBOUND (Off:1 Def:10),,,,,4,1629008,Michael Porter Jr.,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
412,0022300061,606,6,1,4,9:44 PM,2:45,,,Russell P.FOUL (P3.T1) (K.Cutler),,,5,1626156,D'Angelo Russell,1610612747.0,Los Angeles,Lakers,LAL,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,1,0,,,,,,1
413,0022300061,608,1,5,4,9:45 PM,2:36,Jokic 2' Layup (29 PTS),,,101 - 115,14,4,203999,Nikola Jokić,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,0,0,,,,,,1
414,0022300061,615,6,2,4,9:45 PM,2:28,Caldwell-Pope S.FOUL (P5.PN) (K.Cutler),,,,,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,1,0,,,,,,1
415,0022300061,617,6,11,4,9:46 PM,2:28,Caldwell-Pope T.FOUL (P5.PN) (K.Cutler),,,,,4,203484,Kentavious Caldwell-Pope,1610612743.0,Denver,Nuggets,DEN,0,0,,,,,,1,0,,,,,,1
416,0022300061,619,3,16,4,9:46 PM,2:28,,,MISS Reaves Free Throw Technical,,,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
417,0022300061,620,4,1,4,9:46 PM,2:28,,,Lakers Rebound,,,3,1610612747,,,,,,0,0,,,,,,0,0,,,,,,0
418,0022300061,621,3,11,4,9:46 PM,2:28,,,Reaves Free Throw 1 of 2 (13 PTS),102 - 115,13,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
419,0022300061,622,3,12,4,9:46 PM,2:28,,,Reaves Free Throw 2 of 2 (14 PTS),103 - 115,12,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,0,0,,,,,,0,0,,,,,,1
420,0022300061,623,6,1,4,9:47 PM,2:16,,,Reaves P.FOUL (P1.T2) (J.Williams),,,5,1630559,Austin Reaves,1610612747.0,Los Angeles,Lakers,LAL,4,1627750,Jamal Murray,1610612743.0,Denver,Nuggets,DEN,1,0,,,,,,1
